date,county,site,pm25,aqi
2024-11-08,Manhattan,IS 45,4.4,24
2024-11-14,Manhattan,IS 45,3.9,22
2024-11-14,Manhattan,IS 45,3.9,22
2024-11-14,Manhattan,IS 45,3.9,22
2024-11-14,Manhattan,IS 45,3.9,22
2024-11-14,Manhattan,IS 45,3.9,22
2024-11-14,Manhattan,IS 45,3.9,22
2024-11-14,Manhattan,IS 45,3.9,22
2024-11-14,Manhattan,IS 45,3.9,22
2024-11-20,Manhattan,IS 45,8.6,48
2024-11-20,Manhattan,IS 45,8.6,48
2024-11-20,Manhattan,IS 45,8.6,48
2024-11-20,Manhattan,IS 45,8.6,48
2024-11-20,Manhattan,IS 45,8.6,48
2024-11-20,Manhattan,IS 45,8.6,48
2024-11-20,Manhattan,IS 45,8.6,48
2024-11-20,Manhattan,IS 45,8.6,48
2024-11-26,Manhattan,IS 45,6.0,33
2024-11-26,Manhattan,IS 45,6.0,33
2024-11-26,Manhattan,IS 45,6.0,33
2024-11-26,Manhattan,IS 45,6.0,33
2024-11-26,Manhattan,IS 45,6.0,33
2024-11-26,Manhattan,IS 45,6.0,33
2024-11-26,Manhattan,IS 45,6.0,33
2024-11-26,Manhattan,IS 45,6.0,33
2024-12-02,Manhattan,IS 45,5.2,29
2024-12-02,Manhattan,IS 45,5.2,29
2024-12-02,Manhattan,IS 45,5.2,29
2024-12-02,Manhattan,IS 45,5.2,29
2024-12-02,Manhattan,IS 45,5.2,29
2024-12-02,Manhattan,IS 45,5.2,29
2024-12-02,Manhattan,IS 45,5.2,29
2024-12-02,Manhattan,IS 45,5.2,29
2024-12-08,Manhattan,IS 45,6.7,37
2024-12-08,Manhattan,IS 45,6.7,37
2024-12-08,Manhattan,IS 45,6.7,37
2024-12-08,Manhattan,IS 45,6.7,37
2024-12-08,Manhattan,IS 45,6.7,37
2024-12-08,Manhattan,IS 45,6.7,37
2024-12-08,Manhattan,IS 45,6.7,37
2024-12-08,Manhattan,IS 45,6.7,37
2024-12-14,Manhattan,IS 45,4.2,23
2024-12-14,Manhattan,IS 45,4.2,23
2024-12-14,Manhattan,IS 45,4.2,23
2024-12-14,Manhattan,IS 45,4.2,23
2024-12-14,Manhattan,IS 45,4.2,23
2024-12-14,Manhattan,IS 45,4.2,23
2024-12-14,Manhattan,IS 45,4.2,23
2024-12-14,Manhattan,IS 45,4.2,23
2024-12-20,Manhattan,IS 45,3.5,19
2024-12-20,Manhattan,IS 45,3.5,19
2024-12-20,Manhattan,IS 45,3.5,19
2024-12-20,Manhattan,IS 45,3.5,19
2024-12-20,Manhattan,IS 45,3.5,19
2024-12-20,Manhattan,IS 45,3.5,19
2024-12-20,Manhattan,IS 45,3.5,19
2024-12-20,Manhattan,IS 45,3.5,19
2024-12-26,Manhattan,IS 45,9.5,52
2024-12-26,Manhattan,IS 45,9.5,52
2024-12-26,Manhattan,IS 45,9.5,52
2024-12-26,Manhattan,IS 45,9.5,52
2024-12-26,Manhattan,IS 45,9.5,52
2024-12-26,Manhattan,IS 45,9.5,52
2024-12-26,Manhattan,IS 45,9.5,52
2024-12-26,Manhattan,IS 45,9.5,52
2024-01-01,Manhattan,PS 19,8.6,48
2024-01-01,Manhattan,PS 19,8.6,48
2024-01-01,Manhattan,PS 19,8.6,48
2024-01-01,Manhattan,PS 19,8.6,48
2024-01-01,Manhattan,PS 19,8.6,48
2024-01-01,Manhattan,PS 19,8.6,48
2024-01-01,Manhattan,PS 19,8.6,48
2024-01-01,Manhattan,PS 19,8.6,48
2024-01-04,Manhattan,PS 19,7.1,39
2024-01-04,Manhattan,PS 19,7.1,39
2024-01-04,Manhattan,PS 19,7.1,39
2024-01-04,Manhattan,PS 19,7.1,39
2024-01-04,Manhattan,PS 19,7.1,39
2024-01-04,Manhattan,PS 19,7.1,39
2024-01-04,Manhattan,PS 19,7.1,39
2024-01-04,Manhattan,PS 19,7.1,39
2024-01-07,Manhattan,PS 19,3.2,18
2024-01-07,Manhattan,PS 19,3.2,18
2024-01-07,Manhattan,PS 19,3.2,18
2024-01-07,Manhattan,PS 19,3.2,18
2024-01-07,Manhattan,PS 19,3.2,18
2024-01-07,Manhattan,PS 19,3.2,18
2024-01-07,Manhattan,PS 19,3.2,18
2024-01-07,Manhattan,PS 19,3.2,18
2024-01-10,Manhattan,PS 19,3.2,18
2024-01-10,Manhattan,PS 19,3.2,18
2024-01-10,Manhattan,PS 19,3.2,18
2024-01-10,Manhattan,PS 19,3.2,18
2024-01-10,Manhattan,PS 19,3.2,18
2024-01-10,Manhattan,PS 19,3.2,18
2024-01-10,Manhattan,PS 19,3.2,18
2024-01-10,Manhattan,PS 19,3.2,18
2024-01-13,Manhattan,PS 19,4.4,24
2024-01-13,Manhattan,PS 19,4.4,24
2024-01-13,Manhattan,PS 19,4.4,24
2024-01-13,Manhattan,PS 19,4.4,24
2024-01-13,Manhattan,PS 19,4.4,24
2024-01-13,Manhattan,PS 19,4.4,24
2024-01-13,Manhattan,PS 19,4.4,24
2024-01-13,Manhattan,PS 19,4.4,24
2024-01-16,Manhattan,PS 19,7.8,43
2024-01-16,Manhattan,PS 19,7.8,43
2024-01-16,Manhattan,PS 19,7.8,43
2024-01-16,Manhattan,PS 19,7.8,43
2024-01-16,Manhattan,PS 19,7.8,43
2024-01-16,Manhattan,PS 19,7.8,43
2024-01-19,Manhattan,PS 19,12.7,58
2024-01-16,Manhattan,PS 19,7.8,43
2024-01-16,Manhattan,PS 19,7.8,43
2024-01-19,Manhattan,PS 19,12.7,58
2024-01-19,Manhattan,PS 19,12.7,58
2024-01-19,Manhattan,PS 19,12.7,58
2024-01-19,Manhattan,PS 19,12.7,58
2024-01-19,Manhattan,PS 19,12.7,58
2024-01-19,Manhattan,PS 19,12.7,58
2024-01-19,Manhattan,PS 19,12.7,58
2024-01-22,Manhattan,PS 19,9.6,52
2024-01-22,Manhattan,PS 19,9.6,52
2024-01-22,Manhattan,PS 19,9.6,52
2024-01-22,Manhattan,PS 19,9.6,52
2024-01-22,Manhattan,PS 19,9.6,52
2024-01-22,Manhattan,PS 19,9.6,52
2024-01-22,Manhattan,PS 19,9.6,52
2024-01-22,Manhattan,PS 19,9.6,52
2024-01-25,Manhattan,PS 19,14.0,60
2024-01-25,Manhattan,PS 19,14.0,60
2024-01-25,Manhattan,PS 19,14.0,60
2024-01-25,Manhattan,PS 19,14.0,60
2024-01-25,Manhattan,PS 19,14.0,60
2024-01-25,Manhattan,PS 19,14.0,60
2024-01-25,Manhattan,PS 19,14.0,60
2024-01-25,Manhattan,PS 19,14.0,60
2024-01-28,Manhattan,PS 19,3.2,18
2024-01-28,Manhattan,PS 19,3.2,18
2024-01-28,Manhattan,PS 19,3.2,18
2024-01-28,Manhattan,PS 19,3.2,18
2024-01-28,Manhattan,PS 19,3.2,18
2024-01-28,Manhattan,PS 19,3.2,18
2024-01-28,Manhattan,PS 19,3.2,18
2024-01-28,Manhattan,PS 19,3.2,18
2024-01-31,Manhattan,PS 19,4.9,27
2024-01-31,Manhattan,PS 19,4.9,27
2024-01-31,Manhattan,PS 19,4.9,27
2024-01-31,Manhattan,PS 19,4.9,27
2024-01-31,Manhattan,PS 19,4.9,27
2024-01-31,Manhattan,PS 19,4.9,27
2024-01-31,Manhattan,PS 19,4.9,27
2024-01-31,Manhattan,PS 19,4.9,27
2024-02-03,Manhattan,PS 19,6.0,33
2024-02-03,Manhattan,PS 19,6.0,33
2024-02-03,Manhattan,PS 19,6.0,33
2024-02-03,Manhattan,PS 19,6.0,33
2024-02-03,Manhattan,PS 19,6.0,33
2024-02-03,Manhattan,PS 19,6.0,33
2024-02-03,Manhattan,PS 19,6.0,33
2024-02-03,Manhattan,PS 19,6.0,33
2024-02-06,Manhattan,PS 19,5.7,32
2024-02-06,Manhattan,PS 19,5.7,32
2024-02-06,Manhattan,PS 19,5.7,32
2024-02-06,Manhattan,PS 19,5.7,32
2024-02-06,Manhattan,PS 19,5.7,32
2024-02-06,Manhattan,PS 19,5.7,32
2024-02-06,Manhattan,PS 19,5.7,32
2024-02-06,Manhattan,PS 19,5.7,32
2024-02-09,Manhattan,PS 19,12.0,56
2024-02-09,Manhattan,PS 19,12.0,56
2024-02-09,Manhattan,PS 19,12.0,56
2024-02-09,Manhattan,PS 19,12.0,56
2024-02-09,Manhattan,PS 19,12.0,56
2024-02-12,Manhattan,PS 19,8.0,44
2024-02-09,Manhattan,PS 19,12.0,56
2024-02-09,Manhattan,PS 19,12.0,56
2024-02-09,Manhattan,PS 19,12.0,56
2024-02-12,Manhattan,PS 19,8.0,44
2024-02-12,Manhattan,PS 19,8.0,44
2024-02-12,Manhattan,PS 19,8.0,44
2024-02-12,Manhattan,PS 19,8.0,44
2024-02-12,Manhattan,PS 19,8.0,44
2024-02-12,Manhattan,PS 19,8.0,44
2024-02-12,Manhattan,PS 19,8.0,44
2024-02-15,Manhattan,PS 19,5.9,33
2024-02-15,Manhattan,PS 19,5.9,33
2024-02-15,Manhattan,PS 19,5.9,33
2024-02-15,Manhattan,PS 19,5.9,33
2024-02-15,Manhattan,PS 19,5.9,33
2024-02-15,Manhattan,PS 19,5.9,33
2024-02-15,Manhattan,PS 19,5.9,33
2024-02-15,Manhattan,PS 19,5.9,33
2024-02-18,Manhattan,PS 19,6.8,38
2024-02-18,Manhattan,PS 19,6.8,38
2024-02-18,Manhattan,PS 19,6.8,38
2024-02-18,Manhattan,PS 19,6.8,38
2024-02-18,Manhattan,PS 19,6.8,38
2024-02-18,Manhattan,PS 19,6.8,38
2024-02-18,Manhattan,PS 19,6.8,38
2024-02-18,Manhattan,PS 19,6.8,38
2024-02-21,Manhattan,PS 19,5.3,29
2024-02-21,Manhattan,PS 19,5.3,29
2024-02-21,Manhattan,PS 19,5.3,29
2024-02-21,Manhattan,PS 19,5.3,29
2024-02-21,Manhattan,PS 19,5.3,29
2024-02-21,Manhattan,PS 19,5.3,29
2024-02-21,Manhattan,PS 19,5.3,29
2024-02-21,Manhattan,PS 19,5.3,29
2024-02-24,Manhattan,PS 19,7.1,39
2024-02-24,Manhattan,PS 19,7.1,39
2024-02-24,Manhattan,PS 19,7.1,39
2024-02-24,Manhattan,PS 19,7.1,39
2024-02-24,Manhattan,PS 19,7.1,39
2024-02-24,Manhattan,PS 19,7.1,39
2024-02-24,Manhattan,PS 19,7.1,39
2024-02-24,Manhattan,PS 19,7.1,39
2024-02-27,Manhattan,PS 19,17.3,66
2024-02-27,Manhattan,PS 19,17.3,66
2024-02-27,Manhattan,PS 19,17.3,66
2024-02-27,Manhattan,PS 19,17.3,66
2024-02-27,Manhattan,PS 19,17.3,66
2024-02-27,Manhattan,PS 19,17.3,66
2024-02-27,Manhattan,PS 19,17.3,66
2024-02-27,Manhattan,PS 19,17.3,66
2024-03-01,Manhattan,PS 19,8.6,48
2024-03-01,Manhattan,PS 19,8.6,48
2024-03-01,Manhattan,PS 19,8.6,48
2024-03-01,Manhattan,PS 19,8.6,48
2024-03-01,Manhattan,PS 19,8.6,48
2024-03-01,Manhattan,PS 19,8.6,48
2024-03-01,Manhattan,PS 19,8.6,48
2024-03-01,Manhattan,PS 19,8.6,48
2024-03-04,Manhattan,PS 19,5.1,28
2024-03-04,Manhattan,PS 19,5.1,28
2024-03-04,Manhattan,PS 19,5.1,28
2024-03-04,Manhattan,PS 19,5.1,28
2024-03-04,Manhattan,PS 19,5.1,28
2024-03-04,Manhattan,PS 19,5.1,28
2024-03-04,Manhattan,PS 19,5.1,28
2024-03-04,Manhattan,PS 19,5.1,28
2024-03-07,Manhattan,PS 19,3.2,18
2024-03-07,Manhattan,PS 19,3.2,18
2024-03-07,Manhattan,PS 19,3.2,18
2024-03-07,Manhattan,PS 19,3.2,18
2024-03-07,Manhattan,PS 19,3.2,18
2024-03-07,Manhattan,PS 19,3.2,18
2024-03-07,Manhattan,PS 19,3.2,18
2024-03-07,Manhattan,PS 19,3.2,18
2024-03-10,Manhattan,PS 19,2.5,14
2024-03-10,Manhattan,PS 19,2.5,14
2024-03-10,Manhattan,PS 19,2.5,14
2024-03-10,Manhattan,PS 19,2.5,14
2024-03-10,Manhattan,PS 19,2.5,14
2024-03-10,Manhattan,PS 19,2.5,14
2024-03-10,Manhattan,PS 19,2.5,14
2024-03-10,Manhattan,PS 19,2.5,14
2024-03-13,Manhattan,PS 19,9.9,52
2024-03-13,Manhattan,PS 19,9.9,52
2024-03-13,Manhattan,PS 19,9.9,52
2024-03-13,Manhattan,PS 19,9.9,52
2024-03-13,Manhattan,PS 19,9.9,52
2024-03-13,Manhattan,PS 19,9.9,52
2024-03-16,Manhattan,PS 19,6.0,33
2024-03-13,Manhattan,PS 19,9.9,52
2024-03-13,Manhattan,PS 19,9.9,52
2024-03-16,Manhattan,PS 19,6.0,33
2024-03-16,Manhattan,PS 19,6.0,33
2024-03-16,Manhattan,PS 19,6.0,33
2024-03-16,Manhattan,PS 19,6.0,33
2024-03-16,Manhattan,PS 19,6.0,33
2024-03-16,Manhattan,PS 19,6.0,33
2024-03-16,Manhattan,PS 19,6.0,33
2024-03-19,Manhattan,PS 19,4.4,24
2024-03-19,Manhattan,PS 19,4.4,24
2024-03-19,Manhattan,PS 19,4.4,24
2024-03-19,Manhattan,PS 19,4.4,24
2024-03-19,Manhattan,PS 19,4.4,24
2024-03-19,Manhattan,PS 19,4.4,24
2024-03-19,Manhattan,PS 19,4.4,24
2024-03-19,Manhattan,PS 19,4.4,24
2024-03-22,Manhattan,PS 19,5.4,30
2024-03-22,Manhattan,PS 19,5.4,30
2024-03-22,Manhattan,PS 19,5.4,30
2024-03-22,Manhattan,PS 19,5.4,30
2024-03-22,Manhattan,PS 19,5.4,30
2024-03-22,Manhattan,PS 19,5.4,30
2024-03-22,Manhattan,PS 19,5.4,30
2024-03-22,Manhattan,PS 19,5.4,30
2024-03-25,Manhattan,PS 19,5.8,32
2024-03-25,Manhattan,PS 19,5.8,32
2024-03-25,Manhattan,PS 19,5.8,32
2024-03-25,Manhattan,PS 19,5.8,32
2024-03-25,Manhattan,PS 19,5.8,32
2024-03-25,Manhattan,PS 19,5.8,32
2024-03-25,Manhattan,PS 19,5.8,32
2024-03-25,Manhattan,PS 19,5.8,32
2024-03-28,Manhattan,PS 19,7.5,42
2024-03-28,Manhattan,PS 19,7.5,42
2024-03-28,Manhattan,PS 19,7.5,42
2024-03-28,Manhattan,PS 19,7.5,42
2024-03-28,Manhattan,PS 19,7.5,42
2024-03-28,Manhattan,PS 19,7.5,42
2024-03-28,Manhattan,PS 19,7.5,42
2024-03-28,Manhattan,PS 19,7.5,42
2024-03-31,Manhattan,PS 19,5.0,28
2024-03-31,Manhattan,PS 19,5.0,28
2024-03-31,Manhattan,PS 19,5.0,28
2024-03-31,Manhattan,PS 19,5.0,28
2024-03-31,Manhattan,PS 19,5.0,28
2024-03-31,Manhattan,PS 19,5.0,28
2024-03-31,Manhattan,PS 19,5.0,28
2024-03-31,Manhattan,PS 19,5.0,28
2024-04-03,Manhattan,PS 19,4.0,22
2024-04-03,Manhattan,PS 19,4.0,22
2024-04-03,Manhattan,PS 19,4.0,22
2024-04-03,Manhattan,PS 19,4.0,22
2024-04-03,Manhattan,PS 19,4.0,22
2024-04-03,Manhattan,PS 19,4.0,22
2024-04-03,Manhattan,PS 19,4.0,22
2024-04-03,Manhattan,PS 19,4.0,22
2024-04-06,Manhattan,PS 19,2.7,15
2024-04-06,Manhattan,PS 19,2.7,15
2024-04-06,Manhattan,PS 19,2.7,15
2024-04-06,Manhattan,PS 19,2.7,15
2024-04-06,Manhattan,PS 19,2.7,15
2024-04-06,Manhattan,PS 19,2.7,15
2024-04-06,Manhattan,PS 19,2.7,15
2024-04-06,Manhattan,PS 19,2.7,15
2024-04-09,Manhattan,PS 19,9.9,52
2024-04-09,Manhattan,PS 19,9.9,52
2024-04-09,Manhattan,PS 19,9.9,52
2024-04-09,Manhattan,PS 19,9.9,52
2024-04-09,Manhattan,PS 19,9.9,52
2024-04-09,Manhattan,PS 19,9.9,52
2024-04-09,Manhattan,PS 19,9.9,52
2024-04-09,Manhattan,PS 19,9.9,52
2024-04-12,Manhattan,PS 19,7.5,42
2024-04-12,Manhattan,PS 19,7.5,42
2024-04-12,Manhattan,PS 19,7.5,42
2024-04-12,Manhattan,PS 19,7.5,42
2024-04-12,Manhattan,PS 19,7.5,42
2024-04-12,Manhattan,PS 19,7.5,42
2024-04-12,Manhattan,PS 19,7.5,42
2024-04-12,Manhattan,PS 19,7.5,42
2024-04-15,Manhattan,PS 19,8.6,48
2024-04-15,Manhattan,PS 19,8.6,48
2024-04-15,Manhattan,PS 19,8.6,48
2024-04-15,Manhattan,PS 19,8.6,48
2024-04-15,Manhattan,PS 19,8.6,48
2024-04-15,Manhattan,PS 19,8.6,48
2024-04-15,Manhattan,PS 19,8.6,48
2024-04-15,Manhattan,PS 19,8.6,48
2024-04-18,Manhattan,PS 19,5.3,29
2024-04-18,Manhattan,PS 19,5.3,29
2024-04-18,Manhattan,PS 19,5.3,29
2024-04-18,Manhattan,PS 19,5.3,29
2024-04-18,Manhattan,PS 19,5.3,29
2024-04-18,Manhattan,PS 19,5.3,29
2024-04-18,Manhattan,PS 19,5.3,29
2024-04-18,Manhattan,PS 19,5.3,29
2024-04-21,Manhattan,PS 19,4.7,26
2024-04-21,Manhattan,PS 19,4.7,26
2024-04-21,Manhattan,PS 19,4.7,26
2024-04-21,Manhattan,PS 19,4.7,26
2024-04-21,Manhattan,PS 19,4.7,26
2024-04-21,Manhattan,PS 19,4.7,26
2024-04-21,Manhattan,PS 19,4.7,26
2024-04-21,Manhattan,PS 19,4.7,26
2024-04-24,Manhattan,PS 19,5.1,28
2024-04-24,Manhattan,PS 19,5.1,28
2024-04-24,Manhattan,PS 19,5.1,28
2024-04-24,Manhattan,PS 19,5.1,28
2024-04-24,Manhattan,PS 19,5.1,28
2024-04-24,Manhattan,PS 19,5.1,28
2024-04-24,Manhattan,PS 19,5.1,28
2024-04-24,Manhattan,PS 19,5.1,28
2024-04-27,Manhattan,PS 19,5.0,28
2024-04-27,Manhattan,PS 19,5.0,28
2024-04-27,Manhattan,PS 19,5.0,28
2024-04-27,Manhattan,PS 19,5.0,28
2024-04-27,Manhattan,PS 19,5.0,28
2024-04-27,Manhattan,PS 19,5.0,28
2024-04-27,Manhattan,PS 19,5.0,28
2024-04-27,Manhattan,PS 19,5.0,28
2024-04-30,Manhattan,PS 19,11.5,55
2024-04-30,Manhattan,PS 19,11.5,55
2024-04-30,Manhattan,PS 19,11.5,55
2024-04-30,Manhattan,PS 19,11.5,55
2024-04-30,Manhattan,PS 19,11.5,55
2024-04-30,Manhattan,PS 19,11.5,55
2024-04-30,Manhattan,PS 19,11.5,55
2024-04-30,Manhattan,PS 19,11.5,55
2024-05-03,Manhattan,PS 19,5.4,30
2024-05-03,Manhattan,PS 19,5.4,30
2024-05-03,Manhattan,PS 19,5.4,30
2024-05-03,Manhattan,PS 19,5.4,30
2024-05-03,Manhattan,PS 19,5.4,30
2024-05-03,Manhattan,PS 19,5.4,30
2024-05-03,Manhattan,PS 19,5.4,30
2024-05-03,Manhattan,PS 19,5.4,30
2024-05-06,Manhattan,PS 19,12.9,58
2024-05-06,Manhattan,PS 19,12.9,58
2024-05-06,Manhattan,PS 19,12.9,58
2024-05-06,Manhattan,PS 19,12.9,58
2024-05-06,Manhattan,PS 19,12.9,58
2024-05-09,Manhattan,PS 19,5.0,28
2024-05-06,Manhattan,PS 19,12.9,58
2024-05-06,Manhattan,PS 19,12.9,58
2024-05-06,Manhattan,PS 19,12.9,58
2024-05-09,Manhattan,PS 19,5.0,28
2024-05-09,Manhattan,PS 19,5.0,28
2024-05-09,Manhattan,PS 19,5.0,28
2024-05-09,Manhattan,PS 19,5.0,28
2024-05-09,Manhattan,PS 19,5.0,28
2024-05-09,Manhattan,PS 19,5.0,28
2024-05-09,Manhattan,PS 19,5.0,28
2024-05-12,Manhattan,PS 19,5.2,29
2024-05-12,Manhattan,PS 19,5.2,29
2024-05-12,Manhattan,PS 19,5.2,29
2024-05-12,Manhattan,PS 19,5.2,29
2024-05-12,Manhattan,PS 19,5.2,29
2024-05-12,Manhattan,PS 19,5.2,29
2024-05-12,Manhattan,PS 19,5.2,29
2024-05-12,Manhattan,PS 19,5.2,29
2024-05-15,Manhattan,PS 19,6.8,38
2024-05-15,Manhattan,PS 19,6.8,38
2024-05-15,Manhattan,PS 19,6.8,38
2024-05-15,Manhattan,PS 19,6.8,38
2024-05-15,Manhattan,PS 19,6.8,38
2024-05-15,Manhattan,PS 19,6.8,38
2024-05-15,Manhattan,PS 19,6.8,38
2024-05-15,Manhattan,PS 19,6.8,38
2024-05-18,Manhattan,PS 19,9.7,52
2024-05-18,Manhattan,PS 19,9.7,52
2024-05-18,Manhattan,PS 19,9.7,52
2024-05-18,Manhattan,PS 19,9.7,52
2024-05-18,Manhattan,PS 19,9.7,52
2024-05-18,Manhattan,PS 19,9.7,52
2024-05-18,Manhattan,PS 19,9.7,52
2024-05-18,Manhattan,PS 19,9.7,52
2024-05-21,Manhattan,PS 19,9.2,51
2024-05-21,Manhattan,PS 19,9.2,51
2024-05-21,Manhattan,PS 19,9.2,51
2024-05-21,Manhattan,PS 19,9.2,51
2024-05-21,Manhattan,PS 19,9.2,51
2024-05-21,Manhattan,PS 19,9.2,51
2024-05-21,Manhattan,PS 19,9.2,51
2024-05-21,Manhattan,PS 19,9.2,51
2024-05-24,Manhattan,PS 19,10.9,54
2024-05-24,Manhattan,PS 19,10.9,54
2024-05-24,Manhattan,PS 19,10.9,54
2024-05-24,Manhattan,PS 19,10.9,54
2024-05-24,Manhattan,PS 19,10.9,54
2024-05-24,Manhattan,PS 19,10.9,54
2024-05-24,Manhattan,PS 19,10.9,54
2024-05-24,Manhattan,PS 19,10.9,54
2024-05-27,Manhattan,PS 19,8.0,44
2024-05-27,Manhattan,PS 19,8.0,44
2024-05-27,Manhattan,PS 19,8.0,44
2024-05-27,Manhattan,PS 19,8.0,44
2024-05-27,Manhattan,PS 19,8.0,44
2024-05-27,Manhattan,PS 19,8.0,44
2024-05-27,Manhattan,PS 19,8.0,44
2024-05-27,Manhattan,PS 19,8.0,44
2024-05-30,Manhattan,PS 19,5.8,32
2024-05-30,Manhattan,PS 19,5.8,32
2024-05-30,Manhattan,PS 19,5.8,32
2024-05-30,Manhattan,PS 19,5.8,32
2024-05-30,Manhattan,PS 19,5.8,32
2024-05-30,Manhattan,PS 19,5.8,32
2024-05-30,Manhattan,PS 19,5.8,32
2024-05-30,Manhattan,PS 19,5.8,32
2024-06-02,Manhattan,PS 19,11.7,56
2024-06-02,Manhattan,PS 19,11.7,56
2024-06-02,Manhattan,PS 19,11.7,56
2024-06-02,Manhattan,PS 19,11.7,56
2024-06-02,Manhattan,PS 19,11.7,56
2024-06-02,Manhattan,PS 19,11.7,56
2024-06-05,Manhattan,PS 19,9.0,50
2024-06-02,Manhattan,PS 19,11.7,56
2024-06-02,Manhattan,PS 19,11.7,56
2024-06-05,Manhattan,PS 19,9.0,50
2024-06-05,Manhattan,PS 19,9.0,50
2024-06-05,Manhattan,PS 19,9.0,50
2024-06-05,Manhattan,PS 19,9.0,50
2024-06-05,Manhattan,PS 19,9.0,50
2024-06-05,Manhattan,PS 19,9.0,50
2024-06-05,Manhattan,PS 19,9.0,50
2024-06-08,Manhattan,PS 19,3.5,19
2024-06-08,Manhattan,PS 19,3.5,19
2024-06-08,Manhattan,PS 19,3.5,19
2024-06-08,Manhattan,PS 19,3.5,19
2024-06-08,Manhattan,PS 19,3.5,19
2024-06-08,Manhattan,PS 19,3.5,19
2024-06-08,Manhattan,PS 19,3.5,19
2024-06-08,Manhattan,PS 19,3.5,19
2024-06-11,Manhattan,PS 19,5.1,28
2024-06-11,Manhattan,PS 19,5.1,28
2024-06-11,Manhattan,PS 19,5.1,28
2024-06-11,Manhattan,PS 19,5.1,28
2024-06-11,Manhattan,PS 19,5.1,28
2024-06-11,Manhattan,PS 19,5.1,28
2024-06-11,Manhattan,PS 19,5.1,28
2024-06-11,Manhattan,PS 19,5.1,28
2024-06-14,Manhattan,PS 19,12.0,56
2024-06-14,Manhattan,PS 19,12.0,56
2024-06-14,Manhattan,PS 19,12.0,56
2024-06-14,Manhattan,PS 19,12.0,56
2024-06-14,Manhattan,PS 19,12.0,56
2024-06-14,Manhattan,PS 19,12.0,56
2024-06-14,Manhattan,PS 19,12.0,56
2024-06-14,Manhattan,PS 19,12.0,56
2024-06-17,Manhattan,PS 19,7.8,43
2024-06-17,Manhattan,PS 19,7.8,43
2024-06-17,Manhattan,PS 19,7.8,43
2024-06-17,Manhattan,PS 19,7.8,43
2024-06-17,Manhattan,PS 19,7.8,43
2024-06-17,Manhattan,PS 19,7.8,43
2024-06-17,Manhattan,PS 19,7.8,43
2024-06-17,Manhattan,PS 19,7.8,43
2024-06-20,Manhattan,PS 19,10.2,53
2024-06-20,Manhattan,PS 19,10.2,53
2024-06-20,Manhattan,PS 19,10.2,53
2024-06-20,Manhattan,PS 19,10.2,53
2024-06-20,Manhattan,PS 19,10.2,53
2024-06-20,Manhattan,PS 19,10.2,53
2024-06-20,Manhattan,PS 19,10.2,53
2024-06-20,Manhattan,PS 19,10.2,53
2024-06-23,Manhattan,PS 19,10.9,54
2024-06-23,Manhattan,PS 19,10.9,54
2024-06-23,Manhattan,PS 19,10.9,54
2024-06-23,Manhattan,PS 19,10.9,54
2024-06-23,Manhattan,PS 19,10.9,54
2024-06-23,Manhattan,PS 19,10.9,54
2024-06-23,Manhattan,PS 19,10.9,54
2024-06-23,Manhattan,PS 19,10.9,54
2024-06-26,Manhattan,PS 19,10.5,54
2024-06-26,Manhattan,PS 19,10.5,54
2024-06-26,Manhattan,PS 19,10.5,54
2024-06-26,Manhattan,PS 19,10.5,54
2024-06-26,Manhattan,PS 19,10.5,54
2024-06-26,Manhattan,PS 19,10.5,54
2024-06-26,Manhattan,PS 19,10.5,54
2024-06-26,Manhattan,PS 19,10.5,54
2024-07-02,Manhattan,PS 19,6.2,34
2024-07-02,Manhattan,PS 19,6.2,34
2024-07-02,Manhattan,PS 19,6.2,34
2024-07-02,Manhattan,PS 19,6.2,34
2024-07-02,Manhattan,PS 19,6.2,34
2024-07-02,Manhattan,PS 19,6.2,34
2024-07-02,Manhattan,PS 19,6.2,34
2024-07-02,Manhattan,PS 19,6.2,34
2024-07-05,Manhattan,PS 19,27.5,85
2024-07-05,Manhattan,PS 19,27.5,85
2024-07-05,Manhattan,PS 19,27.5,85
2024-07-05,Manhattan,PS 19,27.5,85
2024-07-05,Manhattan,PS 19,27.5,85
2024-07-05,Manhattan,PS 19,27.5,85
2024-07-05,Manhattan,PS 19,27.5,85
2024-07-05,Manhattan,PS 19,27.5,85
2024-07-08,Manhattan,PS 19,13.5,59
2024-07-08,Manhattan,PS 19,13.5,59
2024-07-08,Manhattan,PS 19,13.5,59
2024-07-08,Manhattan,PS 19,13.5,59
2024-07-08,Manhattan,PS 19,13.5,59
2024-07-08,Manhattan,PS 19,13.5,59
2024-07-08,Manhattan,PS 19,13.5,59
2024-07-08,Manhattan,PS 19,13.5,59
2024-07-11,Manhattan,PS 19,5.8,32
2024-07-11,Manhattan,PS 19,5.8,32
2024-07-11,Manhattan,PS 19,5.8,32
2024-07-11,Manhattan,PS 19,5.8,32
2024-07-11,Manhattan,PS 19,5.8,32
2024-07-11,Manhattan,PS 19,5.8,32
2024-07-11,Manhattan,PS 19,5.8,32
2024-07-11,Manhattan,PS 19,5.8,32
2024-07-14,Manhattan,PS 19,10.5,54
2024-07-14,Manhattan,PS 19,10.5,54
2024-07-14,Manhattan,PS 19,10.5,54
2024-07-14,Manhattan,PS 19,10.5,54
2024-07-14,Manhattan,PS 19,10.5,54
